"","obj_1_wt","obj_2_wt","obj_3_wt","sdr_1","awy_1","spatial_inputs","budget_level","AWY_1_agg_delta_rel","SDE_2_agg_delta_rel","SDL_3_agg_delta_rel","obj_wtd_agg_delta_rel","AWY_1_rast_delta_rel","SDE_2_rast_delta_rel","SDL_3_rast_delta_rel","obj_wtd_rast_delta_rel","AWY_1_pix_ave_delta_rel","SDE_2_pix_ave_delta_rel","SDL_3_pix_ave_delta_rel","obj_wtd_pix_ave_delta_rel","AWY_1_agg_delta_abs","SDE_2_agg_delta_abs","SDL_3_agg_delta_abs","obj_wtd_agg_delta_abs","AWY_1_rast_delta_abs","SDE_2_rast_delta_abs","SDL_3_rast_delta_abs","obj_wtd_rast_delta_abs","AWY_1_pix_ave_delta_abs","SDE_2_pix_ave_delta_abs","SDL_3_pix_ave_delta_abs","obj_wtd_pix_ave_delta_abs","agroforestry_frac_area","reforestation_frac_area","road_mitigation_frac_area","grass_strips_frac_area","riparian_mgmt_frac_area","terracing_frac_area","agroforestry_frac_alloc","reforestation_frac_alloc","road_mitigation_frac_alloc","grass_strips_frac_alloc","riparian_mgmt_frac_alloc","terracing_frac_alloc","agroforestry_npix","reforestation_npix","road_mitigation_npix","grass_strips_npix","riparian_mgmt_npix","terracing_npix","agroforestry_budg","reforestation_budg","road_mitigation_budg","grass_strips_budg","riparian_mgmt_budg","terracing_budg","port_rast","lulc_w_port"
"151",0,0,1,2,1,"B",1e+06,0.812587601132691,0.186337558552623,0.178473516367376,0.841133242007345,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.994409081526101,0.728541531134397,0.982952763326466,0.928228332661092,42.782676150091,89.7706278832629,46.8247190117836,24.8990178341046,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",3.633824409917,1.91914832685143,66.8302643345669,74.4690208462998,0.134256805060431,0.227172414772213,0.999040040420368,0.730441314866766,0.972083188826218,0.717707210918888,0.828041116939858,0.483134406618774,0.622608091449365,0.491492581320927,0.685782328248024,0.379635302582756,92.6279135514051,36.2252203980461,40.1425110874698,53.641586843878,82.9374911729246,75.989853637293,35.6915558222681,17.1070497715846,86.8495141388848,50.2403583144769,11.2723589176312,50.454678828828,"fake_raster1.tif","fake_raster1.tif"
"152",0.25,0,0.75,2,1,"B",1e+06,0.336932972772047,0.67567686107941,0.490720679983497,0.458644320722669,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.735788184218109,0.532041874947026,0.291348984697834,0.881314802216366,8.36611385457218,13.7008672347292,74.0031178109348,1.90850885119289,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",6.52660217601806,57.1804765146226,63.0252831149846,98.2255610870197,0.121698201401159,0.126784277148545,0.912303165299818,0.383806531084701,0.160603100899607,0.82641241280362,0.421183859463781,0.5622155694291,0.880088854348287,0.796116806101054,0.799601946026087,0.414240070618689,69.5540065644309,16.0839978139848,10.8295611105859,57.1737544145435,32.4090691981837,39.7998855449259,2.05101985484362,44.7931243339553,79.2476454051211,93.4712581103668,98.7803793512285,62.3345280066133,"fake_raster1.tif","fake_raster1.tif"
"153",0.5,0,0.5,2,1,"B",1e+06,0.454192355507985,0.455054068472236,0.677817126270384,0.675628890283406,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.225376397604123,0.381901046959683,0.324632998090237,0.910695949802175,15.6890899408609,61.2661275314167,93.1239354191348,81.9187461165711,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",82.7231985749677,28.8924552034587,87.8724921727553,0.771098281256855,0.858384103514254,0.561431514797732,0.664752804208547,0.509393348358572,0.441957561299205,0.319664922077209,0.642632564762607,0.317036144901067,0.82161743263714,0.553333722986281,0.663230910897255,0.868699340615422,13.4200409054756,89.5832388428971,68.9697323832661,14.0792419435456,31.6498723113909,85.6842670124024,20.8924369886518,6.03370720054954,55.7153381407261,47.2118320176378,78.891959763132,20.2876639785245,"fake_raster1.tif","fake_raster1.tif"
"154",0.75,0,0.25,2,1,"B",1e+06,0.437414072453976,0.52100141136907,0.346620405325666,0.109382933238521,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.550887082936242,0.343744608107954,0.442913034697995,0.0172343589365482,26.6676967497915,0.297364988364279,16.5753104258329,23.0700734537095,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",43.453021091409,81.3174175098538,24.3107088841498,64.9807975161821,0.443598152371123,0.00251246709376574,0.166792059782892,0.577737311832607,0.07668989431113,0.365593445021659,0.0330861413385719,0.0858920933678746,0.172434121835977,0.630719893146306,0.689402448944747,0.886289563961327,46.9688372686505,41.7906821006909,15.4778808355331,86.0837982036173,99.9090278055519,8.33805573638529,30.2408802555874,14.3930816091597,40.3143342584372,57.7568918932229,6.17647978942841,75.0986851984635,"fake_raster1.tif","fake_raster1.tif"
"155",1,0,0,2,1,"B",1e+06,0.855137784034014,0.659459958551452,0.142111382447183,0.164125807350501,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.933791902847588,0.796327013755217,0.229995210189372,0.393566320184618,84.5306994160637,24.4145839009434,39.8322053253651,43.9211732940748,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",12.8845042316243,65.3084725141525,44.4601950468495,26.4143537264317,0.3922743962612,0.893633798230439,0.55122309573926,0.270277014700696,0.69222258287482,0.178495185449719,0.0872782040387392,0.784155969042331,0.111153742996976,0.990527832647786,0.951792845502496,0.225246904650703,85.435925424099,90.848312783055,94.1097683273256,59.4561962876469,34.5519240479916,86.3701298134401,47.7549427887425,97.292675357312,88.5969500988722,81.3842659583315,49.0677924826741,81.3830124679953,"fake_raster1.tif","fake_raster1.tif"
"156",0,0.25,0.75,2,1,"B",1e+06,0.450175813166425,0.200217431178316,0.42737645865418,0.977776199579239,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.78670888999477,0.00530939805321395,0.113515110453591,0.253366318298504,83.5863544140011,35.5866173515096,25.5137290805578,96.3064180221409,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",97.9732406325638,18.9381571952254,72.7728872559965,12.0995255187154,0.0594483490567654,0.340399698354304,0.847932479111478,0.200057060923427,0.999959581531584,0.0746760945767164,0.768742545275018,0.800955130951479,0.709144956432283,0.145784716354683,0.69872887339443,0.669154182774946,29.9293615855277,39.6884379908442,72.6428545312956,83.4751782240346,73.327997350134,93.0689881555736,33.4379782900214,76.3661663513631,42.5054287072271,77.4647147860378,4.70042920205742,81.7472506547347,"fake_raster1.tif","fake_raster1.tif"
"157",0.25,0.25,0.5,2,1,"B",1e+06,0.0961793926544487,0.0612112558446825,0.560555540258065,0.470897317864001,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.593887170543894,0.367554625263438,0.709445031126961,0.0472349065821618,83.6991042131558,31.4904108876362,38.7036512140185,87.1208186959848,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",30.9896013466641,65.4489669017494,85.6158307287842,66.4972524391487,0.770711922086775,0.296230940613896,0.407886147266254,0.834234612761065,0.866536613553762,0.257699154084548,0.592400770867243,0.638749268604442,0.897983209462836,0.415887666167691,0.748441352043301,0.736444117967039,68.8406417611986,83.4638301515952,50.6857965374365,54.1647167643532,50.4934370517731,10.4201802052557,45.8601665217429,16.1677530501038,51.5698470175266,70.6669710110873,19.9980279197916,25.0295595731586,"fake_raster1.tif","fake_raster1.tif"
"158",0.5,0.25,0.25,2,1,"B",1e+06,0.508719420526177,0.83525925106369,0.983211469370872,0.229257297469303,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.539211920695379,0.0673702470958233,0.0833177140448242,0.215718241408467,72.51860674005,73.8577622687444,78.7599181290716,70.9554988192394,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",77.1973469760269,9.38283337745816,31.6797062754631,6.64412449114025,0.95592091162689,0.0788085316307843,0.880981636466458,0.22052290267311,0.68375707580708,0.938553261337802,0.0840885932557285,0.304366209544241,0.726881811395288,0.122914531035349,0.384638718562201,0.817463183542714,49.1507567930967,84.4462912296876,92.7390127442777,22.2977242432535,21.0247410228476,8.63221476320177,88.3614565711468,45.9218444768339,33.5124911507592,47.928982344456,10.1338384672999,65.4191144974902,"fake_raster1.tif","fake_raster1.tif"
"159",0.75,0.25,0,2,1,"B",1e+06,0.04948466620408,0.274976104032248,0.203267075354233,0.110379978781566,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.00324079371057451,0.685574294766411,0.0325193286407739,0.841896630590782,23.2716189697385,4.93290915619582,99.9650685349479,11.0865350579843,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",70.6645475700498,98.792138742283,0.515023292973638,25.0155352288857,0.156955522950739,0.674045825377107,0.52240994758904,0.759532295633107,0.76759905111976,0.403027694905177,0.835177712142467,0.405608779517934,0.308054933790118,0.412980066612363,0.408854304812849,0.584301817463711,89.9672196945176,13.2051206892356,43.9174892846495,45.1498710550368,85.7295488705859,73.3316679717973,33.4697184851393,93.1192074902356,82.5198053382337,61.3091233884916,14.8685134248808,91.2902807351202,"fake_raster1.tif","fake_raster1.tif"
"160",0,0.5,0.5,2,1,"B",1e+06,0.2516143838875,0.249846623744816,0.436903985682875,0.432643419830129,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.0283687133342028,0.0846816143020988,0.309240454807878,0.0572216538712382,87.9039372084662,55.772945121862,86.3413197454065,45.5384288681671,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",30.2035826491192,85.9313921770081,87.2070328332484,18.6894434737042,0.588320675306022,0.257400400936604,0.196293053915724,0.235425964230672,0.581381232244894,0.79332029260695,0.445265915244818,0.164956966415048,0.134907573927194,0.352839912986383,0.364530380349606,0.489794116234407,41.7477813316509,4.0894835954532,63.4704878088087,20.7491226261482,87.715304386802,69.8964031646028,49.403882608749,59.4062240095809,24.3885009316728,18.0249843746424,12.2502476908267,4.67827268876135,"fake_raster1.tif","fake_raster1.tif"
"161",0.25,0.5,0.25,2,1,"B",1e+06,0.727621542289853,0.842300025280565,0.100217211525887,0.743119482183829,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.97677985415794,0.979659672826529,0.658970640506595,0.674202912021428,38.7422412401065,38.1775892805308,77.1745375357568,63.8370272703469,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",98.0126783018932,78.5807745531201,71.6799347894266,60.9801968326792,0.112148992251605,0.287953627528623,0.82098818407394,0.0225168620236218,0.687462606001645,0.965646729804575,0.266178140416741,0.866427295841277,0.67024517734535,0.59096022695303,0.121016883989796,0.257563455728814,32.2813075501472,56.3953668577597,98.9886881317943,45.3813944477588,10.4108864674345,11.1960000358522,87.7082673367113,13.1083342712373,57.5400379486382,47.5873199058697,23.0453855823725,87.7617684425786,"fake_raster1.tif","fake_raster1.tif"
"162",0.5,0.5,0,2,1,"B",1e+06,0.213599947281182,0.988511334406212,0.376552901696414,0.928530417149886,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.450718152103946,0.557912338990718,0.850614096270874,0.473827319452539,74.767829850316,52.6991528458893,6.8306089611724,65.582570550032,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",83.033099048771,99.3235288420692,68.3428588323295,53.1413816381246,0.650751926237717,0.782157714245841,0.961411544820294,0.745650619734079,0.128167420160025,0.188405287917703,0.0155197530984879,0.577313015470281,0.817434874828905,0.606688367202878,0.0424360590986907,0.172494262689725,6.27467031590641,92.9272208362818,32.5006504775956,50.8812258485705,67.5545924343169,44.6692509576678,20.5162225756794,23.5310194548219,44.3126088706776,87.4202131293714,59.5607545925304,47.0543675823137,"fake_raster1.tif","fake_raster1.tif"
"163",0,0.75,0.25,2,1,"B",1e+06,0.707112434087321,0.137927871197462,0.298765430925414,0.250194814056158,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.778448179364204,0.0172822407912463,0.611597189912573,0.521883602952585,53.7298338953406,53.0740160262212,61.9785376824439,83.8208749890327,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",8.01068602595478,72.9307962115854,81.8558322032914,83.9352994691581,0.847928885370493,0.975686774589121,0.0487067082431167,0.791607588762417,0.292841974180192,0.231908111367375,0.657427349127829,0.349266185658053,0.259599293814972,0.407429586863145,0.749519008910283,0.23625894356519,67.6801203750074,61.7571132956073,54.7766605159268,70.4667965415865,23.5682765953243,95.6980078015476,61.3984119147062,86.8443947983906,27.3323782486841,46.6661769431084,67.0198820531368,89.5631307736039,"fake_raster1.tif","fake_raster1.tif"
"164",0.25,0.75,0,2,1,"B",1e+06,0.915882665896788,0.51512895943597,0.664046395337209,0.428540162974969,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.490942718461156,0.584300740854815,0.299388331826776,0.723568175919354,89.9403349496424,12.7011400414631,72.906142915599,78.8999546319246,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",6.97858917992562,42.2369699925184,84.7492308123037,69.399982993491,0.935885211220011,0.0646543148905039,0.400727721862495,0.522387868724763,0.726436969125643,0.626107910647988,0.895767258247361,0.563681052532047,0.401095035020262,0.30722667905502,0.122682147659361,0.929919362766668,75.2047580899671,8.20227935910225,26.2598147848621,8.40965053066611,84.2167687835172,79.901857720688,39.0565166482702,10.7458493905142,97.3145709838718,24.7949973680079,23.6358248628676,85.7380625559017,"fake_raster1.tif","fake_raster1.tif"
"165",0,1,0,2,1,"B",1e+06,0.995555962668732,0.266742964042351,0.389629409182817,0.991437565302476,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.712372335372493,0.336973190307617,0.578867702977732,0.41470932494849,14.0435795066878,27.2084913216531,7.14149835985154,88.2133911829442,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",60.853084619157,41.3708484964445,9.89782717078924,63.4380681440234,0.0884623813908547,0.0488986887503415,0.453794960398227,0.996913388138637,0.582358297891915,0.248477991437539,0.0995986959896982,0.491632370743901,0.977305103791878,0.230508714681491,0.862115231109783,0.258329777047038,54.3039239710197,44.6485255146399,70.190780190751,72.232412500307,67.5899553578347,24.4282055879012,58.2315327599645,94.5671299705282,4.2199372779578,98.6863108118996,46.9240695703775,48.0474094860256,"fake_raster1.tif","fake_raster1.tif"
"166",0,0,1,5,1,"B",1e+06,0.831230782205239,0.933198456186801,0.478907250799239,0.478625343414024,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.609408463351429,0.792387123918161,0.0198270799592137,0.608320706291124,54.059579805471,47.0325710251927,27.9633473837748,99.5028048288077,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",94.8366873664781,55.5115827359259,26.5130398562178,5.45376820955426,0.49085652641952,0.503542266087607,0.856313937343657,0.226059063570574,0.863834410673007,0.42999805486761,0.530396627727896,0.556900511262938,0.872629358666018,0.930203190771863,0.471619352232665,0.944795019458979,32.3803868377581,48.7709261011332,18.3859871467575,73.5431904206052,32.3889002436772,55.2937962813303,93.6394081218168,89.3073811894283,28.5769802285358,78.4587010508403,85.0701558869332,86.8530329084024,"fake_raster1.tif","fake_raster1.tif"
"167",0.25,0,0.75,5,1,"B",1e+06,0.953823416726664,0.280519544379786,0.269412454916164,0.0539108493831009,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.426889887312427,0.58756021107547,0.357813650509343,0.0634455687832087,11.6619431646541,8.73702948447317,62.8703800728545,31.4122789539397,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",13.6602030834183,54.8022113740444,8.30756109207869,3.85821333620697,0.543515386991203,0.917633606120944,0.570509447483346,0.225522406166419,0.698010052321479,0.601865995442495,0.951050001196563,0.16328893811442,0.381401987047866,0.997332283528522,0.473504219902679,0.276727450778708,23.0301516363397,58.4845326375216,4.52158921398222,42.0204215450212,70.1616545440629,91.993593540974,9.767054929398,50.1063787844032,29.7530699055642,82.9787673661485,10.7120085507631,24.9013010412455,"fake_raster1.tif","fake_raster1.tif"
"168",0.5,0,0.5,5,1,"B",1e+06,0.906940400134772,0.637635040795431,0.467635676497594,0.0755195657256991,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.47957838466391,0.279700741637498,0.0789460339583457,0.4844580066856,1.10585349611938,68.5392378130928,92.6253747195005,79.5913575217128,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",15.2958633378148,62.6713745761663,63.9967141672969,91.4016792085022,0.846517432713881,0.169773104600608,0.334133848547935,0.837185575859621,0.690868505742401,0.345328305382282,0.417326697846875,0.0733944573439658,0.0285347665194422,0.51683786441572,0.464702977566049,0.774078981950879,0.776579533703625,93.5174766695127,74.6080785058439,26.4039036352187,21.3424616493285,43.6950801638886,81.2130313599482,26.8176247598603,91.9566182419658,44.8060815688223,33.7438463466242,44.0101559041068,"fake_raster1.tif","fake_raster1.tif"
"169",0.75,0,0.25,5,1,"B",1e+06,0.78060889383778,0.562518326332793,0.845755232265219,0.731821191497147,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.385743763530627,0.0121288176160306,0.24090376845561,0.828991632675752,58.4151730872691,41.2571219028905,9.20759851578623,79.5112340012565,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",57.8597682761028,28.0655092792585,66.8958955677226,95.4037169925869,0.875994957285002,0.912118745967746,0.993727987399325,0.0717074263375252,0.0923930464778095,0.744657568633556,0.950586760649458,0.603316785069183,0.498465046752244,0.543798666680232,0.166251379065216,0.798751064576209,16.2284785183147,34.5766072859988,46.110148797743,43.153637717478,84.4101004535332,69.2920765839517,49.5688139460981,27.8163484996185,31.2207223381847,1.14368610084057,15.2111552190036,28.9109769510105,"fake_raster1.tif","fake_raster1.tif"
"170",1,0,0,5,1,"B",1e+06,0.166780062252656,0.334449789952487,0.813367960741743,0.651750485412776,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.654416159261018,0.179238994140178,0.078600958455354,0.454270835500211,60.4722728021443,38.3405415806919,69.3110145162791,48.6295011127368,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",33.9701022952795,58.927387627773,32.3719889158383,90.4804776888341,0.594330909196287,0.0521545100491494,0.540201993193477,0.225099513307214,0.0157303470186889,0.611061261966825,0.955287120537832,0.959235560614616,0.729325763415545,0.379828505916521,0.133267333265394,0.806805830448866,56.0983599862084,90.2224226621911,46.2913742987439,93.8050295226276,22.8172804461792,93.6017703497782,82.2040872881189,88.7657338753343,21.7716418206692,38.9606530545279,6.94897535722703,84.4973002560437,"fake_raster1.tif","fake_raster1.tif"
"171",0,0.25,0.75,5,1,"B",1e+06,0.0608604196459055,0.204814738361165,0.545067179948092,0.897312965709716,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.652730401139706,0.13181604235433,0.33118052361533,0.969305374892429,22.3475089529529,54.684172058478,99.0845459746197,19.2165900487453,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",2.75667891837656,72.1651191124693,2.62690524104983,10.6413200497627,0.920415656873956,0.0505582275800407,0.277357994811609,0.760835651773959,0.971846195869148,0.645220985868946,0.839068421395496,0.90432062651962,0.0972093991003931,0.559979548212141,0.231042955536395,0.841665287036449,88.7485336046666,25.8213523309678,67.3285228433087,30.00037164893,48.9681208040565,22.2761012380943,10.8827272662893,75.5164364352822,58.3884589606896,74.6446552220732,3.16481997724622,62.9569382639602,"fake_raster1.tif","fake_raster1.tif"
"172",0.25,0.25,0.5,5,1,"B",1e+06,0.662297617876902,0.479802490910515,0.0442017046734691,0.279794208006933,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.593813326908275,0.174875530647114,0.719509533140808,0.72342846239917,15.9493500832468,59.4897263217717,56.2607652973384,85.3703934000805,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",95.3941308427602,99.7271129861474,70.3080759150907,68.8476617215201,0.474941836902872,0.784696698654443,0.621241751592606,0.289383150404319,0.632741158362478,0.893525432562456,0.9623034351971,0.365548578556627,0.3694286798127,0.519141478696838,0.103291854495183,0.44882316980511,13.5300116380677,13.7701370520517,42.5654201069847,71.9775909790769,70.9112512180582,56.2728403368965,46.4922212297097,98.9891667617485,92.5856798887253,55.1872833631933,26.799132488668,5.50406768452376,"fake_raster1.tif","fake_raster1.tif"
"173",0.5,0.25,0.25,5,1,"B",1e+06,0.515369135187939,0.0318080319557339,0.627055221702904,0.766126080416143,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.509618163574487,0.335474895313382,0.941990097053349,0.431866020429879,6.88564516603947,81.9419544422999,66.9452596222982,0.505612906999886,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",75.7313912035897,75.6453487090766,95.1492712600157,32.5961459893733,0.594701134599745,0.362172126537189,0.821473970776424,0.746818062150851,0.54019937501289,0.979458375135437,0.83225478651002,0.91126690316014,0.36245234310627,0.671338639687747,0.498368682572618,0.785090574761853,31.1193961417302,97.2234240500256,99.3631740100682,63.9492369024083,46.8201587675139,81.7997759440914,11.8110137758777,63.1688640918583,43.6080557061359,33.1770274089649,14.0104766003788,69.4798417389393,"fake_raster1.tif","fake_raster1.tif"
"174",0.75,0.25,0,5,1,"B",1e+06,0.98502777540125,0.978965043090284,0.786053369753063,0.322210162412375,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.0186096660327166,0.513096438720822,0.312203637789935,0.0895385046023875,65.3359159594402,69.9087167857215,11.2276709871367,52.525194757618,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",79.617114760913,11.1445655347779,98.2960268622264,20.2792917843908,0.359479321166873,0.901979607297108,0.453651974676177,0.433237588964403,0.0804564550053328,0.335681219119579,0.469767758389935,0.501235640142113,0.891566546401009,0.680630061309785,0.00525248073972762,0.0103141227737069,66.4282009936869,48.3987363288179,1.63841466419399,53.4578248392791,54.8136045690626,10.5204724706709,13.0857179639861,75.2543781418353,21.4650290086865,68.3708113851026,78.6484006093815,84.289009985514,"fake_raster1.tif","fake_raster1.tif"
"175",0,0.5,0.5,5,1,"B",1e+06,0.0188080440275371,0.078501925105229,0.937689127866179,0.289584141457453,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.562434801599011,0.485396347939968,0.555838919710368,0.97921566804871,77.3386924993247,3.2139849383384,83.7281883461401,92.6527387229726,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",3.49278803914785,71.4097706135362,25.5562857259065,83.2860810915008,0.545102874049917,0.893644496332854,0.485038395272568,0.29571721656248,0.560253855772316,0.880787890171632,0.872851229039952,0.107100552646443,0.128237788565457,0.647898166440427,0.321516841417179,0.562135108979419,75.1112098339945,36.7049696855247,16.0540776094422,18.4639563318342,59.7097099991515,35.5403687804937,67.592232557945,91.4508952992037,64.6887422073632,89.182765642181,87.3867023503408,27.2892189212143,"fake_raster1.tif","fake_raster1.tif"
"176",0.25,0.5,0.25,5,1,"B",1e+06,0.990015343995765,0.431231551337987,0.789343810640275,0.540168286534026,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.413362285820767,0.0400359772611409,0.629961293190718,0.0445256053935736,44.4475026102737,29.1802035877481,51.9547828473151,52.4204570101574,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",33.5083593381569,58.6868965998292,86.4899937994778,77.9414756223559,0.427361883223057,0.967339802533388,0.354936628835276,0.496117192786187,0.703114923089743,0.982419571839273,0.508086253190413,0.111511466326192,0.278760488145053,0.95240638544783,0.901112528517842,0.304951559519395,8.898765896447,79.8558969050646,20.4857385484502,0.82382527180016,29.8213493544608,91.7107466375455,54.4940400170162,70.4435769235715,32.4983961181715,80.7923924177885,43.4096729615703,12.9827654920518,"fake_raster1.tif","fake_raster1.tif"
"177",0.5,0.5,0,5,1,"B",1e+06,0.12622364750132,0.905832189833745,0.206060588825494,0.499596643960103,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.00423884927295148,0.129062606487423,0.359773250063881,0.730094457278028,12.094590975903,65.5189413577318,40.0801602285355,20.8374508656561,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",2.41021267138422,1.87584338709712,35.9573198016733,32.048664893955,0.567973067518324,0.796178151387721,0.888496027560905,0.922645669896156,0.935368511360139,0.599445865256712,0.991562993265688,0.423857536632568,0.654672712553293,0.903720320668072,0.41509437491186,0.0140942947473377,86.0822123242542,15.2576623018831,61.8391350610182,27.5560406735167,66.1424410762265,82.2856446262449,3.40347283054143,20.190358068794,48.7674088682979,82.3600880568847,59.4431007979438,39.5298442570493,"fake_raster1.tif","fake_raster1.tif"
"178",0,0.75,0.25,5,1,"B",1e+06,0.0512304331641644,0.873555010184646,0.566662970464677,0.0257999557070434,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.389969822252169,0.293533231131732,0.597481995122507,0.712322685169056,54.4119786005467,40.8959813648835,58.1843210849911,29.792433604598,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",30.7275589089841,60.4943292215466,87.3301908141002,69.6620628004894,0.0231024206150323,0.254771501990035,0.0729629336856306,0.033290552906692,0.655674973968416,0.619854068150744,0.191863945918158,0.619886483997107,0.807138374540955,0.851032244041562,0.418527150992304,0.952733731595799,16.2451485171914,93.4935004450381,29.9997383262962,78.6322778556496,70.2247034059837,65.0883389636874,15.8890732796863,42.1439167344943,8.4040017798543,73.3523952774704,82.9643924953416,49.1183377802372,"fake_raster1.tif","fake_raster1.tif"
"179",0.25,0.75,0,5,1,"B",1e+06,0.533781394828111,0.671456295764074,0.728024777956307,0.0638245306909084,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.00368456146679819,0.26280999998562,0.964441448450089,0.608787035569549,3.21366633288562,13.6401649331674,16.3967429660261,38.489303807728,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",21.8188854632899,82.2252921992913,39.4284270703793,72.5796627346426,0.821066987235099,0.211253264220431,0.381499929586425,0.51914305286482,0.728175266180187,0.935082783689722,0.6749743653927,0.679056976456195,0.730803871294484,0.277217357652262,0.130286729428917,0.144594751298428,72.4957249360159,98.3507187338546,19.3281079176813,64.245625725016,36.098137148656,80.0523416372016,10.0887254346162,51.6279848990962,51.7829051939771,45.2125701587647,88.4978764457628,76.955832191743,"fake_raster1.tif","fake_raster1.tif"
